대분류코드,중분류코드,소분류코드,소분류명
24,02,A8,청춘
24,02,A9,청풍
24,02,B0,추보
24,02,B1,추의향
24,02,B2,춘금
24,02,B3,칠월향
24,02,B4,킹연분홍
24,02,B5,팔월
24,02,B6,팔월백
24,02,B7,팔월향
24,02,B8,팔월황
24,02,B9,팔황
24,02,C0,팔황대국
24,02,C1,하천
24,02,C2,하천조
24,02,C3,한대신
24,02,C4,향유
24,02,C5,홍연
24,02,C6,화도
24,02,C7,화재
24,02,C8,화천
24,02,C9,황국
24,02,D0,황금킹
24,02,D1,황보
24,02,D2,흔들이
24,02,ZZ,기타국화(스탠다드)
24,03,,청분
24,03,00,국화(스프레이)
24,03,01,골덴카산드라
24,03,02,골든다이크
24,03,03,골든피스
24,03,04,광염
24,03,05,구월소국
24,03,06,귀부인
24,03,07,근이소국
24,03,08,금미소국
24,03,09,금소국
24,03,10,금송이
24,03,11,금수레
24,03,12,금정
24,03,13,금파
24,03,14,금풍
24,03,15,금풍차
24,03,16,남정
24,03,17,네프키스
24,03,18,노르웨이
24,03,19,노베로
24,03,20,노을
24,03,21,눈설
24,03,22,니케이
24,03,23,다이아몬드
24,03,24,다크아모르
24,03,25,닥스
24,03,26,단국
24,03,27,단설
24,03,28,단월
24,03,29,단추
24,03,30,단풍소국
24,03,31,댄스
24,03,32,델몬트
24,03,33,동소국
24,03,34,동지향
24,03,35,라이거
24,03,36,레드문
24,03,37,레드킹
24,03,38,레몬
24,03,39,로망스
24,03,40,로비스타
24,03,41,로얄
24,03,42,루비
24,03,43,루카노
24,03,44,리간
24,03,45,리걸웨스트랜트
24,03,46,리겐다크
24,03,47,리골타임
24,03,48,리네커
24,03,49,리믹스
24,03,50,린커
24,03,51,마가렛
24,03,52,마스코트
24,03,53,마이아미
24,03,54,마이에미핑크
24,03,55,마이크로
24,03,56,명소국
24,03,57,모닝썬
24,03,58,무명화
24,03,59,무풍차
24,03,60,미소국
24,03,61,미얀마
24,03,62,바이킹
24,03,63,반다
24,03,64,백광소국
24,03,65,백설
24,03,66,백현소국
24,03,67,베스카스
24,03,68,별나라
24,03,69,병금
24,03,70,보샤트
24,03,71,봉
24,03,72,봉안
24,03,73,브론즈
24,03,74,비어리스
24,03,75,비엔날레
24,03,76,뽀빠이
24,03,77,사라스타
24,03,78,사라토나
24,03,79,산유화
24,03,80,새시대
24,03,81,샛별
24,03,82,서라벌
24,03,83,선녀
24,03,84,선정
24,03,85,선화
24,03,86,세몬
24,03,87,세이피
24,03,88,수례국화
24,03,89,순정
24,03,90,스타루비
24,03,91,스텔리온
24,03,92,시다메
24,03,93,신남정
24,03,94,신선녀
24,03,95,신소국
24,03,96,실국
24,03,97,실소국
24,03,98,쌍파
24,03,99,써니
24,03,A,라이트핑크
24,03,A0,써니크린
24,03,A1,써니퓨마
24,03,A2,써니핑크
24,03,A3,썬
24,03,A4,썬라이트
24,03,A5,썬샤인
24,03,A6,썬핑크
24,03,A7,쎄미
24,03,A8,쓰리랑소국
24,03,A9,아가야
24,03,AA,더블린
24,03,AB,데스라
24,03,AC,델리아
24,03,AD,델리플레임
24,03,AE,도기야
24,03,AF,동국
24,03,AG,동진국
24,03,AH,동해
24,03,AI,디셈버
24,03,AJ,디스커버리
24,03,AK,디자인
24,03,AL,디트로이트
24,03,AM,또리꼬
24,03,AN,라이트핑크
24,03,AO,레기엘로우
24,03,AP,레드로사
24,03,AQ,레드바이킹
24,03,AR,레드아즈마
24,03,AS,레스톤
24,03,AT,레시라
24,03,AU,레포커스
24,03,AV,로사
24,03,AW,로얄알디노
24,03,AX,롤리팝
24,03,AY,르망
24,03,AZ,리네커살몬
24,03,B,미니계백
24,03,B0,아그네스
24,03,B1,아끼야마
24,03,B2,아놀드
24,03,B3,아르거스
24,03,B4,아리랑
24,03,B5,아모르
